time,incident_id,type,status,rpcMs,memoryMB,portPID,restartCount,configValid,logErrors,bonjourIssue,issues
2026-04-12T07:12:00.796Z,INC-20260412-001,diagnose,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:25;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 25次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T07:12:00.896Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:25;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T07:12:00.977Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:25;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T07:12:01.048Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:25;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T07:18:06.531Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:25;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T07:18:06.603Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:25;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T07:18:06.678Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:25;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T07:28:11.333Z,INC-20260412-001,diagnose,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:25;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 25次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T07:31:05.448Z,INC-20260412-001,diagnose,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:25;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 25次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T07:42:00.654Z,INC-20260412-001,check,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:26;skills_skip:1
